HD98885,2022-9-22,15,2021-4-13,1000000,NV104442,DT18884
HD98886,2022-10-18,17,2020-3-15,1000000,NV104443,DT18885
HD98887,2022-12-10,13,2021-3-26,1000000,NV104443,DT18886
HD98888,2022-10-7,20,2019-2-7,1000000,NV104444,DT18887
HD98889,2022-8-24,14,2021-5-28,1000000,NV104444,DT18888
HD98890,2022-11-30,15,2019-4-16,1000000,NV104445,DT18889
HD98891,2022-11-21,11,2019-3-23,1000000,NV104445,DT18890
HD98892,2022-9-6,14,2019-2-15,1000000,NV104446,DT18891
HD98893,2022-12-15,19,2021-4-17,1000000,NV104446,DT18892
HD98894,2022-10-4,11,2019-3-24,1000000,NV104447,DT18893
HD98895,2022-7-23,11,2022-3-13,1000000,NV104447,DT18894
HD98896,2022-8-18,12,2019-4-6,1000000,NV104448,DT18895
HD98897,2022-11-15,10,2021-1-3,1000000,NV104448,DT18896
HD98898,2022-12-2,19,2020-4-21,1000000,NV104449,DT18897
HD98899,2022-7-28,19,2019-5-8,1000000,NV104449,DT18898
HD98900,2022-8-10,18,2020-4-11,1000000,NV104450,DT18899
HD98901,2022-10-12,14,2019-1-20,1000000,NV104450,DT18900
HD98902,2022-9-30,15,2022-5-22,1000000,NV104451,DT18901
HD98903,2022-8-7,15,2022-6-25,1000000,NV104451,DT18902
HD98904,2022-7-11,15,2020-2-4,1000000,NV104452,DT18903
HD98905,2022-11-11,13,2022-2-10,1000000,NV104452,DT18904
HD98906,2022-10-9,14,2019-3-20,1000000,NV104453,DT18905
HD98907,2022-10-2,17,2021-3-14,1000000,NV104453,DT18906
HD98908,2022-10-28,11,2022-1-22,1000000,NV104454,DT18907
HD98909,2022-11-10,12,2022-3-10,1000000,NV104454,DT18908
HD98910,2022-8-15,20,2019-2-9,1000000,NV104455,DT18909
HD98911,2022-11-20,19,2022-6-25,1000000,NV104455,DT18910
HD98912,2022-8-23,10,2020-4-2,1000000,NV104456,DT18911
HD98913,2022-9-8,13,2020-4-23,1000000,NV104456,DT18912
HD98914,2022-11-25,20,2019-3-8,1000000,NV104457,DT18913
HD98915,2022-12-24,11,2020-1-14,1000000,NV104457,DT18914
HD98916,2022-11-8,10,2020-5-10,1000000,NV104458,DT18915
HD98917,2022-8-30,18,2021-6-23,1000000,NV104458,DT18916
HD98918,2022-12-25,12,2020-1-12,1000000,NV104459,DT18917
HD98919,2022-8-8,17,2022-2-18,1000000,NV104459,DT18918
HD98920,2022-10-21,18,2021-6-19,1000000,NV104460,DT18919
HD98921,2022-7-5,16,2022-5-26,1000000,NV104460,DT18920
HD98922,2022-10-10,11,2020-2-5,1000000,NV104461,DT18921
HD98923,2022-8-12,11,2020-3-1,1000000,NV104461,DT18922
HD98924,2022-7-1,13,2022-1-26,1000000,NV104462,DT18923
HD98925,2022-7-9,15,2022-4-26,1000000,NV104462,DT18924
HD98926,2022-12-9,11,2019-5-21,1000000,NV104463,DT18925
HD98927,2022-7-10,18,2020-3-26,1000000,NV104463,DT18926
HD98928,2022-12-29,15,2021-1-24,1000000,NV104464,DT18927
HD98929,2022-10-15,19,2021-5-9,1000000,NV104464,DT18928
HD98930,2022-9-16,18,2021-3-2,1000000,NV104465,DT18929
HD98931,2022-12-7,14,2019-6-14,1000000,NV104465,DT18930
HD98932,2022-12-16,14,2022-5-28,1000000,NV104466,DT18931
HD98933,2022-9-29,10,2021-4-11,1000000,NV104466,DT18932
HD98934,2022-12-20,17,2020-3-16,1000000,NV104467,DT18933
HD98935,2022-9-9,13,2019-6-21,1000000,NV104467,DT18934
HD98936,2022-12-2,18,2021-3-3,1000000,NV104468,DT18935
HD98937,2022-10-2,10,2022-6-11,1000000,NV104468,DT18936
HD98938,2022-10-29,11,2021-6-21,1000000,NV104469,DT18937
HD98939,2022-8-13,11,2022-6-15,1000000,NV104469,DT18938
HD98940,2022-7-25,19,2021-4-24,1000000,NV104470,DT18939
HD98941,2022-8-19,20,2022-1-8,1000000,NV104470,DT18940
HD98942,2022-8-30,20,2022-1-5,1000000,NV104471,DT18941
HD98943,2022-9-30,11,2020-1-1,1000000,NV104471,DT18942
HD98944,2022-10-5,13,2021-5-5,1000000,NV104472,DT18943
HD98945,2022-7-25,17,2022-1-7,1000000,NV104472,DT18944
HD98946,2022-12-21,19,2019-2-12,1000000,NV104473,DT18945
HD98947,2022-11-25,20,2021-1-14,1000000,NV104473,DT18946
HD98948,2022-8-4,17,2020-2-24,1000000,NV104474,DT18947
HD98949,2022-8-21,11,2020-5-15,1000000,NV104474,DT18948
HD98950,2022-7-29,19,2019-6-24,1000000,NV104475,DT18949
HD98951,2022-11-21,10,2022-3-28,1000000,NV104475,DT18950
HD98952,2022-11-29,15,2021-3-3,1000000,NV104476,DT18951
HD98953,2022-7-17,15,2020-5-17,1000000,NV104476,DT18952
HD98954,2022-10-14,16,2021-5-15,1000000,NV104477,DT18953
HD98955,2022-10-11,16,2019-2-19,1000000,NV104477,DT18954
HD98956,2022-7-18,12,2020-1-6,1000000,NV104478,DT18955
HD98957,2022-10-5,20,2019-3-9,1000000,NV104478,DT18956
HD98958,2022-7-10,11,2022-3-25,1000000,NV104479,DT18957
HD98959,2022-12-5,11,2020-2-10,1000000,NV104479,DT18958
HD98960,2022-10-4,17,2020-6-23,1000000,NV104480,DT18959
HD98961,2022-10-10,15,2021-4-10,1000000,NV104480,DT18960
HD98962,2022-12-30,14,2022-2-12,1000000,NV104481,DT18961
HD98963,2022-11-23,19,2019-5-5,1000000,NV104481,DT18962
HD98964,2022-7-27,16,2021-5-24,1000000,NV104482,DT18963
HD98965,2022-12-13,13,2021-1-3,1000000,NV104482,DT18964
HD98966,2022-8-9,17,2019-5-11,1000000,NV104483,DT18965
HD98967,2022-12-4,11,2020-3-16,1000000,NV104483,DT18966
HD98968,2022-11-14,12,2022-4-11,1000000,NV104484,DT18967
HD98969,2022-8-15,16,2022-1-25,1000000,NV104484,DT18968
HD98970,2022-7-8,10,2021-4-22,1000000,NV104485,DT18969
HD98971,2022-7-22,10,2019-4-7,1000000,NV104485,DT18970
HD98972,2022-10-29,13,2022-4-25,1000000,NV104486,DT18971
HD98973,2022-12-9,10,2019-3-25,1000000,NV104486,DT18972
HD98974,2022-8-13,13,2021-4-28,1000000,NV104487,DT18973
HD98975,2022-9-22,11,2020-1-4,1000000,NV104487,DT18974
HD98976,2022-9-4,11,2022-2-4,1000000,NV104488,DT18975
HD98977,2022-11-21,13,2022-4-23,1000000,NV104488,DT18976
HD98978,2022-10-19,19,2019-4-20,1000000,NV104489,DT18977
HD98979,2022-8-5,13,2019-6-10,1000000,NV104489,DT18978
HD98980,2022-7-26,14,2019-2-2,1000000,NV104490,DT18979
HD98981,2022-10-27,12,2019-2-4,1000000,NV104490,DT18980
HD98982,2022-12-15,12,2022-5-18,1000000,NV104491,DT18981
HD98983,2022-11-8,17,2019-6-4,1000000,NV104491,DT18982
HD98984,2022-9-15,12,2020-4-3,1000000,NV104492,DT18983
HD98985,2022-10-27,13,2022-3-23,1000000,NV104492,DT18984
HD98986,2022-10-4,16,2020-1-17,1000000,NV104493,DT18985
HD98987,2022-8-18,11,2020-1-12,1000000,NV104493,DT18986
HD98988,2022-12-13,19,2022-1-1,1000000,NV104494,DT18987
HD98989,2022-8-22,12,2022-1-8,1000000,NV104494,DT18988
HD98990,2022-8-30,10,2021-1-20,1000000,NV104495,DT18989
HD98991,2022-8-27,15,2020-5-1,1000000,NV104495,DT18990
HD98992,2022-10-19,10,2022-1-11,1000000,NV104496,DT18991
HD98993,2022-10-23,12,2020-5-24,1000000,NV104496,DT18992
HD98994,2022-11-29,20,2020-2-22,1000000,NV104497,DT18993
HD98995,2022-7-3,17,2021-2-9,1000000,NV104497,DT18994
HD98996,2022-11-17,12,2020-6-8,1000000,NV104498,DT18995
HD98997,2022-10-29,10,2020-6-21,1000000,NV104498,DT18996
HD98998,2022-9-1,10,2022-4-25,1000000,NV104499,DT18997
HD98999,2022-11-10,19,2021-1-20,1000000,NV104499,DT18998
HD99000,2022-9-22,13,2021-5-3,1000000,NV104500,DT18999
HD99001,2022-7-24,17,2020-5-6,1000000,NV104500,DT19000
HD99002,2022-10-10,16,2021-1-13,1000000,NV104501,DT19001
HD99003,2022-12-21,16,2021-6-20,1000000,NV104501,DT19002
HD99004,2022-7-29,19,2020-5-5,1000000,NV104502,DT19003
HD99005,2022-7-28,20,2022-6-26,1000000,NV104502,DT19004
HD99006,2022-10-4,11,2020-1-26,1000000,NV104503,DT19005
HD99007,2022-9-28,19,2022-3-9,1000000,NV104503,DT19006
HD99008,2022-7-28,16,2020-6-20,1000000,NV104504,DT19007
HD99009,2022-12-15,17,2020-5-5,1000000,NV104504,DT19008
HD99010,2022-12-9,14,2021-5-8,1000000,NV104505,DT19009
HD99011,2022-11-28,18,2021-1-5,1000000,NV104505,DT19010
HD99012,2022-8-18,16,2021-4-15,1000000,NV104506,DT19011
HD99013,2022-7-21,16,2019-3-27,1000000,NV104506,DT19012
HD99014,2022-8-21,15,2022-5-10,1000000,NV104507,DT19013
HD99015,2022-12-22,10,2020-3-17,1000000,NV104507,DT19014
HD99016,2022-7-10,16,2019-5-16,1000000,NV104508,DT19015
HD99017,2022-8-14,15,2019-4-26,1000000,NV104508,DT19016
HD99018,2022-7-16,17,2022-1-8,1000000,NV104509,DT19017
HD99019,2022-11-30,15,2022-2-25,1000000,NV104509,DT19018
HD99020,2022-9-18,16,2021-1-24,1000000,NV104510,DT19019
HD99021,2022-9-23,15,2022-2-11,1000000,NV104510,DT19020
HD99022,2022-11-29,20,2019-2-6,1000000,NV104511,DT19021
HD99023,2022-8-12,10,2021-6-16,1000000,NV104511,DT19022
HD99024,2022-10-24,11,2021-1-8,1000000,NV104512,DT19023
HD99025,2022-8-9,14,2020-2-25,1000000,NV104512,DT19024
HD99026,2022-11-22,14,2019-3-20,1000000,NV104513,DT19025
HD99027,2022-7-29,11,2019-3-21,1000000,NV104513,DT19026
HD99028,2022-11-23,10,2019-2-22,1000000,NV104514,DT19027
HD99029,2022-12-1,13,2021-2-11,1000000,NV104514,DT19028
HD99030,2022-7-27,13,2020-6-19,1000000,NV104515,DT19029
HD99031,2022-8-3,18,2021-4-6,1000000,NV104515,DT19030
HD99032,2022-7-20,18,2019-5-4,1000000,NV104516,DT19031
HD99033,2022-9-25,13,2021-5-16,1000000,NV104516,DT19032
HD99034,2022-10-28,12,2019-4-9,1000000,NV104517,DT19033
HD99035,2022-9-11,20,2022-2-19,1000000,NV104517,DT19034
HD99036,2022-12-19,15,2019-2-20,1000000,NV104518,DT19035
HD99037,2022-8-4,16,2020-6-20,1000000,NV104518,DT19036
HD99038,2022-10-12,12,2019-3-8,1000000,NV104519,DT19037
HD99039,2022-10-25,13,2022-6-10,1000000,NV104519,DT19038
HD99040,2022-7-26,15,2021-5-18,1000000,NV104520,DT19039
HD99041,2022-11-24,15,2021-3-23,1000000,NV104520,DT19040
HD99042,2022-12-1,14,2021-5-11,1000000,NV104521,DT19041
HD99043,2022-8-23,18,2019-5-28,1000000,NV104521,DT19042
HD99044,2022-12-3,19,2019-1-11,1000000,NV104522,DT19043
HD99045,2022-11-27,16,2019-3-3,1000000,NV104522,DT19044
HD99046,2022-12-5,16,2019-3-24,1000000,NV104523,DT19045
HD99047,2022-9-18,19,2020-6-10,1000000,NV104523,DT19046
HD99048,2022-11-17,17,2020-2-26,1000000,NV104524,DT19047
HD99049,2022-8-6,18,2019-2-12,1000000,NV104524,DT19048
HD99050,2022-10-18,18,2019-6-27,1000000,NV104525,DT19049
HD99051,2022-10-5,12,2019-1-10,1000000,NV104525,DT19050
HD99052,2022-10-10,13,2021-6-19,1000000,NV104526,DT19051
HD99053,2022-8-19,14,2020-1-14,1000000,NV104526,DT19052
HD99054,2022-12-19,18,2022-2-1,1000000,NV104527,DT19053
HD99055,2022-11-18,19,2022-3-14,1000000,NV104527,DT19054
HD99056,2022-10-5,20,2019-5-15,1000000,NV104528,DT19055
HD99057,2022-10-28,17,2021-3-18,1000000,NV104528,DT19056
HD99058,2022-10-27,18,2022-2-5,1000000,NV104529,DT19057
HD99059,2022-12-30,16,2021-2-2,1000000,NV104529,DT19058
HD99060,2022-11-8,18,2022-6-6,1000000,NV104530,DT19059
HD99061,2022-10-23,19,2021-5-28,1000000,NV104530,DT19060
HD99062,2022-12-16,12,2019-3-11,1000000,NV104531,DT19061
HD99063,2022-9-23,15,2021-3-26,1000000,NV104531,DT19062
HD99064,2022-12-29,13,2021-4-11,1000000,NV104532,DT19063
HD99065,2022-7-4,12,2019-4-10,1000000,NV104532,DT19064
HD99066,2022-10-6,19,2020-2-8,1000000,NV104533,DT19065
HD99067,2022-10-5,15,2022-2-6,1000000,NV104533,DT19066
HD99068,2022-10-10,11,2021-2-25,1000000,NV104534,DT19067
HD99069,2022-11-11,20,2022-1-19,1000000,NV104534,DT19068
HD99070,2022-11-5,12,2022-3-21,1000000,NV104535,DT19069
HD99071,2022-7-7,11,2020-2-17,1000000,NV104535,DT19070
HD99072,2022-8-11,10,2019-2-21,1000000,NV104536,DT19071
HD99073,2022-12-7,11,2020-1-20,1000000,NV104536,DT19072
HD99074,2022-7-6,14,2021-3-12,1000000,NV104537,DT19073
HD99075,2022-7-9,20,2019-2-2,1000000,NV104537,DT19074
HD99076,2022-9-23,16,2021-5-25,1000000,NV104538,DT19075
HD99077,2022-10-13,16,2020-6-5,1000000,NV104538,DT19076
HD99078,2022-10-6,19,2019-2-4,1000000,NV104539,DT19077
HD99079,2022-10-24,19,2020-3-9,1000000,NV104539,DT19078
HD99080,2022-7-27,20,2019-5-12,1000000,NV104540,DT19079
HD99081,2022-10-27,12,2022-1-27,1000000,NV104540,DT19080
HD99082,2022-10-19,10,2019-2-1,1000000,NV104541,DT19081
HD99083,2022-8-24,19,2022-6-11,1000000,NV104541,DT19082
HD99084,2022-11-22,13,2020-1-2,1000000,NV104542,DT19083
HD99085,2022-7-15,19,2020-3-11,1000000,NV104542,DT19084
HD99086,2022-9-29,15,2020-3-18,1000000,NV104543,DT19085
HD99087,2022-9-4,13,2021-4-26,1000000,NV104543,DT19086
HD99088,2022-8-9,13,2020-4-8,1000000,NV104544,DT19087
HD99089,2022-11-7,18,2021-6-3,1000000,NV104544,DT19088
HD99090,2022-7-21,16,2022-6-27,1000000,NV104545,DT19089
HD99091,2022-8-21,18,2020-5-26,1000000,NV104545,DT19090
HD99092,2022-11-14,14,2019-1-26,1000000,NV104546,DT19091
HD99093,2022-12-5,20,2019-4-19,1000000,NV104546,DT19092
HD99094,2022-10-15,18,2022-6-16,1000000,NV104547,DT19093
HD99095,2022-8-28,13,2019-2-18,1000000,NV104547,DT19094
HD99096,2022-8-9,14,2020-1-8,1000000,NV104548,DT19095
HD99097,2022-8-27,15,2021-4-22,1000000,NV104548,DT19096
HD99098,2022-8-27,18,2021-3-23,1000000,NV104549,DT19097
HD99099,2022-9-4,10,2021-6-15,1000000,NV104549,DT19098
HD99100,2022-9-8,18,2022-6-19,1000000,NV104550,DT19099
HD99101,2022-7-27,12,2021-3-7,1000000,NV104550,DT19100
HD99102,2022-11-1,12,2021-6-11,1000000,NV104551,DT19101
HD99103,2022-9-29,20,2020-5-14,1000000,NV104551,DT19102
HD99104,2022-10-20,11,2021-6-5,1000000,NV104552,DT19103
HD99105,2022-10-24,13,2019-1-21,1000000,NV104552,DT19104
HD99106,2022-10-12,12,2021-6-20,1000000,NV104553,DT19105
HD99107,2022-9-8,14,2020-2-6,1000000,NV104553,DT19106
HD99108,2022-10-19,20,2022-1-7,1000000,NV104554,DT19107
HD99109,2022-8-28,14,2019-3-4,1000000,NV104554,DT19108
HD99110,2022-9-3,13,2019-6-20,1000000,NV104555,DT19109
HD99111,2022-10-13,16,2021-4-19,1000000,NV104555,DT19110
HD99112,2022-7-28,12,2019-6-12,1000000,NV104556,DT19111
HD99113,2022-8-22,18,2022-6-27,1000000,NV104556,DT19112
HD99114,2022-11-30,19,2019-4-16,1000000,NV104557,DT19113
HD99115,2022-9-9,16,2021-3-2,1000000,NV104557,DT19114
HD99116,2022-9-1,10,2019-2-6,1000000,NV104558,DT19115
HD99117,2022-11-12,19,2019-4-20,1000000,NV104558,DT19116
HD99118,2022-11-3,11,2020-5-23,1000000,NV104559,DT19117
HD99119,2022-11-17,20,2022-6-18,1000000,NV104559,DT19118
HD99120,2022-12-27,11,2020-2-22,1000000,NV104560,DT19119
HD99121,2022-11-6,20,2020-2-6,1000000,NV104560,DT19120
HD99122,2022-9-3,19,2021-6-19,1000000,NV104561,DT19121
HD99123,2022-7-22,17,2020-3-21,1000000,NV104561,DT19122
HD99124,2022-9-28,17,2021-6-22,1000000,NV104562,DT19123
HD99125,2022-8-22,12,2021-4-18,1000000,NV104562,DT19124
HD99126,2022-7-6,16,2022-6-22,1000000,NV104563,DT19125
HD99127,2022-7-28,20,2020-3-4,1000000,NV104563,DT19126
HD99128,2022-11-28,12,2021-2-24,1000000,NV104564,DT19127
HD99129,2022-7-24,14,2022-3-2,1000000,NV104564,DT19128
HD99130,2022-11-3,11,2021-5-10,1000000,NV104565,DT19129
HD99131,2022-8-2,13,2022-3-26,1000000,NV104565,DT19130
HD99132,2022-10-7,11,2020-3-23,1000000,NV104566,DT19131
HD99133,2022-8-6,16,2022-4-16,1000000,NV104566,DT19132
HD99134,2022-8-17,15,2019-6-5,1000000,NV104567,DT19133
HD99135,2022-9-20,18,2019-5-28,1000000,NV104567,DT19134
HD99136,2022-8-26,12,2021-6-28,1000000,NV104568,DT19135
HD99137,2022-12-16,19,2020-1-23,1000000,NV104568,DT19136
HD99138,2022-7-9,16,2019-1-2,1000000,NV104569,DT19137
HD99139,2022-7-11,14,2021-1-16,1000000,NV104569,DT19138
HD99140,2022-9-19,15,2021-5-12,1000000,NV104570,DT19139
HD99141,2022-9-8,19,2019-6-28,1000000,NV104570,DT19140
HD99142,2022-11-13,10,2022-6-2,1000000,NV104571,DT19141
HD99143,2022-11-13,15,2019-4-17,1000000,NV104571,DT19142
HD99144,2022-7-14,14,2020-4-3,1000000,NV104572,DT19143
HD99145,2022-10-2,12,2020-2-27,1000000,NV104572,DT19144
HD99146,2022-12-5,14,2020-2-2,1000000,NV104573,DT19145
HD99147,2022-9-15,20,2022-4-15,1000000,NV104573,DT19146
HD99148,2022-11-5,10,2019-3-20,1000000,NV104574,DT19147
HD99149,2022-11-8,16,2022-5-7,1000000,NV104574,DT19148
HD99150,2022-9-17,17,2020-2-14,1000000,NV104575,DT19149
HD99151,2022-10-12,15,2019-5-24,1000000,NV104575,DT19150
HD99152,2022-11-3,15,2022-3-17,1000000,NV104576,DT19151
HD99153,2022-9-16,17,2021-6-8,1000000,NV104576,DT19152
HD99154,2022-10-30,11,2019-5-9,1000000,NV104577,DT19153
HD99155,2022-12-29,15,2021-1-2,1000000,NV104577,DT19154
HD99156,2022-8-17,17,2019-3-6,1000000,NV104578,DT19155
HD99157,2022-10-1,10,2020-2-23,1000000,NV104578,DT19156
HD99158,2022-10-22,16,2021-1-8,1000000,NV104579,DT19157
HD99159,2022-12-18,16,2019-4-14,1000000,NV104579,DT19158
HD99160,2022-8-4,18,2020-6-23,1000000,NV104580,DT19159
HD99161,2022-7-4,17,2020-2-24,1000000,NV104580,DT19160
HD99162,2022-8-12,11,2019-4-3,1000000,NV104581,DT19161
HD99163,2022-8-16,20,2019-5-16,1000000,NV104581,DT19162
HD99164,2022-8-28,11,2020-3-15,1000000,NV104582,DT19163
HD99165,2022-9-18,13,2022-6-6,1000000,NV104582,DT19164
HD99166,2022-11-25,11,2022-2-18,1000000,NV104583,DT19165
HD99167,2022-12-17,12,2021-1-14,1000000,NV104583,DT19166
HD99168,2022-9-15,14,2021-5-3,1000000,NV104584,DT19167
HD99169,2022-8-12,10,2020-6-4,1000000,NV104584,DT19168
HD99170,2022-10-27,16,2022-5-10,1000000,NV104585,DT19169
HD99171,2022-7-26,15,2020-4-11,1000000,NV104585,DT19170
HD99172,2022-11-21,11,2019-6-12,1000000,NV104586,DT19171
HD99173,2022-9-30,10,2020-6-13,1000000,NV104586,DT19172
HD99174,2022-9-30,15,2022-5-17,1000000,NV104587,DT19173
HD99175,2022-9-18,15,2021-5-20,1000000,NV104587,DT19174
HD99176,2022-9-16,12,2021-5-15,1000000,NV104588,DT19175
HD99177,2022-11-3,14,2020-6-19,1000000,NV104588,DT19176
HD99178,2022-12-22,16,2019-2-24,1000000,NV104589,DT19177
HD99179,2022-10-21,18,2022-5-28,1000000,NV104589,DT19178
HD99180,2022-10-17,12,2022-1-2,1000000,NV104590,DT19179
HD99181,2022-10-25,16,2020-1-7,1000000,NV104590,DT19180
HD99182,2022-9-6,20,2020-3-26,1000000,NV104591,DT19181
HD99183,2022-8-12,17,2020-2-13,1000000,NV104591,DT19182
HD99184,2022-9-5,20,2019-5-26,1000000,NV104592,DT19183
HD99185,2022-8-9,14,2020-1-15,1000000,NV104592,DT19184
HD99186,2022-11-30,18,2019-5-23,1000000,NV104593,DT19185
HD99187,2022-12-9,14,2019-5-11,1000000,NV104593,DT19186
HD99188,2022-8-20,16,2021-6-4,1000000,NV104594,DT19187
HD99189,2022-10-14,14,2021-3-11,1000000,NV104594,DT19188
HD99190,2022-10-7,16,2020-4-21,1000000,NV104595,DT19189
HD99191,2022-10-30,19,2022-4-11,1000000,NV104595,DT19190
HD99192,2022-9-18,12,2020-2-12,1000000,NV104596,DT19191
HD99193,2022-8-25,12,2019-2-26,1000000,NV104596,DT19192
HD99194,2022-12-16,10,2020-4-23,1000000,NV104597,DT19193
HD99195,2022-9-19,17,2022-3-8,1000000,NV104597,DT19194
HD99196,2022-8-2,10,2019-1-25,1000000,NV104598,DT19195
HD99197,2022-10-28,15,2020-6-3,1000000,NV104598,DT19196
HD99198,2022-10-12,16,2019-2-12,1000000,NV104599,DT19197
HD99199,2022-9-4,19,2021-3-26,1000000,NV104599,DT19198
HD99200,2022-8-29,11,2021-4-6,1000000,NV104600,DT19199
HD99201,2022-7-27,18,2020-4-22,1000000,NV104600,DT19200
HD99202,2022-11-9,16,2021-4-6,1000000,NV104601,DT19201
HD99203,2022-10-5,11,2020-1-13,1000000,NV104601,DT19202
HD99204,2022-7-14,10,2021-5-23,1000000,NV104602,DT19203
HD99205,2022-10-15,18,2022-4-19,1000000,NV104602,DT19204
HD99206,2022-11-22,20,2020-1-20,1000000,NV104603,DT19205
HD99207,2022-10-15,12,2019-6-7,1000000,NV104603,DT19206
HD99208,2022-8-28,18,2022-5-6,1000000,NV104604,DT19207
HD99209,2022-9-29,13,2022-4-15,1000000,NV104604,DT19208
HD99210,2022-11-7,15,2020-2-16,1000000,NV104605,DT19209
HD99211,2022-8-2,20,2022-6-3,1000000,NV104605,DT19210
HD99212,2022-8-5,12,2019-1-22,1000000,NV104606,DT19211
HD99213,2022-12-30,14,2019-5-19,1000000,NV104606,DT19212
HD99214,2022-10-26,15,2020-3-12,1000000,NV104607,DT19213
HD99215,2022-8-29,17,2019-5-21,1000000,NV104607,DT19214
HD99216,2022-10-24,12,2021-3-4,1000000,NV104608,DT19215
HD99217,2022-8-7,19,2019-6-10,1000000,NV104608,DT19216
HD99218,2022-9-30,10,2020-1-8,1000000,NV104609,DT19217
HD99219,2022-8-5,17,2019-4-6,1000000,NV104609,DT19218
HD99220,2022-8-20,15,2020-5-14,1000000,NV104610,DT19219
HD99221,2022-10-15,18,2020-1-8,1000000,NV104610,DT19220
HD99222,2022-8-29,16,2020-2-3,1000000,NV104611,DT19221
HD99223,2022-7-26,14,2020-1-19,1000000,NV104611,DT19222
HD99224,2022-10-10,17,2020-6-21,1000000,NV104612,DT19223
HD99225,2022-7-23,19,2022-5-9,1000000,NV104612,DT19224
HD99226,2022-7-26,19,2022-4-27,1000000,NV104613,DT19225
HD99227,2022-7-29,14,2022-6-3,1000000,NV104613,DT19226
HD99228,2022-7-16,15,2019-6-2,1000000,NV104614,DT19227
HD99229,2022-12-29,14,2021-3-28,1000000,NV104614,DT19228
HD99230,2022-11-25,13,2019-3-2,1000000,NV104615,DT19229
HD99231,2022-10-15,20,2019-2-20,1000000,NV104615,DT19230
HD99232,2022-8-13,17,2019-6-8,1000000,NV104616,DT19231
HD99233,2022-12-8,17,2022-2-8,1000000,NV104616,DT19232
HD99234,2022-9-6,16,2019-1-27,1000000,NV104617,DT19233
HD99235,2022-9-5,17,2022-5-5,1000000,NV104617,DT19234
HD99236,2022-8-27,10,2019-2-16,1000000,NV104618,DT19235
HD99237,2022-7-23,11,2022-3-4,1000000,NV104618,DT19236
HD99238,2022-8-1,16,2019-1-28,1000000,NV104619,DT19237
HD99239,2022-8-2,18,2019-3-24,1000000,NV104619,DT19238
HD99240,2022-8-15,18,2021-3-10,1000000,NV104620,DT19239
HD99241,2022-12-14,16,2019-5-21,1000000,NV104620,DT19240
HD99242,2022-11-20,14,2020-4-11,1000000,NV104621,DT19241
HD99243,2022-10-10,16,2020-4-16,1000000,NV104621,DT19242
HD99244,2022-7-21,10,2020-2-19,1000000,NV104622,DT19243
HD99245,2022-7-5,14,2021-3-13,1000000,NV104622,DT19244
HD99246,2022-7-21,16,2021-3-23,1000000,NV104623,DT19245
HD99247,2022-10-28,11,2022-3-15,1000000,NV104623,DT19246
HD99248,2022-10-24,18,2022-4-18,1000000,NV104624,DT19247
HD99249,2022-7-10,15,2022-3-1,1000000,NV104624,DT19248
HD99250,2022-7-25,10,2022-6-24,1000000,NV104625,DT19249
HD99251,2022-8-4,12,2020-3-13,1000000,NV104625,DT19250
HD99252,2022-12-22,20,2022-4-6,1000000,NV104626,DT19251
HD99253,2022-12-23,20,2021-2-17,1000000,NV104626,DT19252
HD99254,2022-10-19,16,2020-4-11,1000000,NV104627,DT19253
HD99255,2022-9-3,11,2019-6-27,1000000,NV104627,DT19254
HD99256,2022-7-10,11,2019-2-7,1000000,NV104628,DT19255
HD99257,2022-9-5,16,2022-1-6,1000000,NV104628,DT19256
HD99258,2022-8-16,19,2020-5-26,1000000,NV104629,DT19257
HD99259,2022-7-14,11,2021-3-17,1000000,NV104629,DT19258
HD99260,2022-12-21,19,2022-2-5,1000000,NV104630,DT19259
HD99261,2022-7-19,19,2020-2-26,1000000,NV104630,DT19260
HD99262,2022-7-20,10,2019-4-21,1000000,NV104631,DT19261
HD99263,2022-7-16,16,2021-3-15,1000000,NV104631,DT19262
HD99264,2022-10-14,12,2019-3-1,1000000,NV104632,DT19263
HD99265,2022-11-2,11,2021-3-26,1000000,NV104632,DT19264
HD99266,2022-8-21,14,2021-1-24,1000000,NV104633,DT19265
HD99267,2022-8-10,16,2020-4-16,1000000,NV104633,DT19266
HD99268,2022-9-6,10,2020-6-26,1000000,NV104634,DT19267
HD99269,2022-7-23,10,2022-3-3,1000000,NV104634,DT19268
HD99270,2022-10-17,17,2020-3-14,1000000,NV104635,DT19269
HD99271,2022-9-21,14,2021-3-15,1000000,NV104635,DT19270
HD99272,2022-7-25,17,2020-3-4,1000000,NV104636,DT19271
HD99273,2022-8-12,17,2022-2-24,1000000,NV104636,DT19272
HD99274,2022-12-28,17,2020-4-13,1000000,NV104637,DT19273
HD99275,2022-10-24,12,2021-6-8,1000000,NV104637,DT19274
HD99276,2022-12-6,18,2020-1-8,1000000,NV104638,DT19275
HD99277,2022-12-14,10,2020-1-12,1000000,NV104638,DT19276
HD99278,2022-12-14,10,2019-3-13,1000000,NV104639,DT19277
HD99279,2022-10-30,11,2020-6-18,1000000,NV104639,DT19278
HD99280,2022-12-5,16,2019-3-2,1000000,NV104640,DT19279
HD99281,2022-9-19,13,2019-3-11,1000000,NV104640,DT19280
HD99282,2022-9-11,19,2021-6-7,1000000,NV104641,DT19281
HD99283,2022-8-7,20,2022-4-16,1000000,NV104641,DT19282
HD99284,2022-8-14,11,2020-1-11,1000000,NV104642,DT19283
